dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,-0.019820,-19.999990,0.004902,0.098039,0.980392,9.803922,6.282194
0.100000,-0.019177,-19.999991,0.005544,0.006420,-0.916187,-18.965796,6.282226
0.100000,-0.017733,-19.999992,0.006989,0.014448,0.080271,9.964584,6.282299
0.100000,-0.015324,-19.999994,0.009397,0.024084,0.096364,0.160926,6.282419
0.100000,-0.011952,-19.999996,0.012770,0.033727,0.096433,0.000697,6.282588
0.100000,-0.007614,-19.999999,0.017108,0.043380,0.096531,0.000977,6.282805
0.100000,-0.002309,-20.000000,0.022413,0.053046,0.096657,0.001257,6.283070
0.100000,0.124806,-19.999988,0.149528,1.271153,12.181066,120.844093,0.000198
0.100000,0.352667,-19.999901,0.377389,2.278611,10.074583,-21.064829,0.000561
0.100000,0.610820,-19.999703,0.635541,2.581524,3.029129,-70.454543,0.000972
0.100000,0.899499,-19.999357,0.924221,2.886799,3.052752,0.236231,0.001432
0.100000,1.218447,-19.998819,1.243170,3.189483,3.026841,-0.259105,0.001941
0.100000,1.567913,-19.998043,1.592636,3.494661,3.051782,0.249406,0.002499
0.100000,1.947671,-19.996978,1.972395,3.797597,3.029356,-0.224258,0.003107
0.100000,2.357919,-19.995569,2.382646,4.102511,3.049136,0.197801,0.003766
0.100000,2.798570,-19.993753,2.823301,4.406547,3.040367,-0.087689,0.004474
0.100000,3.269596,-19.991467,3.294332,4.710308,3.037602,-0.027657,0.005233
0.100000,3.771024,-19.988641,3.795768,5.014365,3.040574,0.029723,0.006042
0.100000,4.302971,-19.985198,4.327727,5.319582,3.052174,0.116003,0.006903
0.100000,4.865340,-19.981059,4.890111,5.623840,3.042571,-0.096028,0.007815
0.100000,5.458143,-19.976140,5.482934,5.928235,3.043956,0.013841,0.008780
0.100000,6.081393,-19.970352,6.106211,6.232765,3.045298,0.013422,0.009796
0.100000,6.735097,-19.963598,6.759949,6.537388,3.046229,0.009314,0.010866
0.100000,7.419258,-19.955780,7.444156,6.842063,3.046748,0.005190,0.011989
0.100000,8.133877,-19.946791,8.158831,7.146748,3.046853,0.001053,0.013166
0.100000,8.879066,-19.936521,8.904091,7.452606,3.058579,0.117257,0.014397
0.100000,9.654731,-19.924854,9.679844,7.757526,3.049197,-0.093823,0.015683
0.100000,10.460854,-19.911670,10.486074,8.062302,3.047769,-0.014278,0.017025
0.100000,11.297471,-19.896840,11.322823,8.367491,3.051887,0.041184,0.018423
0.100000,12.164695,-19.880231,12.190205,8.673823,3.063320,0.114326,0.019878
0.100000,13.062335,-19.861707,13.088037,8.978313,3.044899,-0.184207,0.021390
0.100000,13.990635,-19.841118,14.016565,9.285288,3.069747,0.248478,0.022961
0.100000,14.949349,-19.818321,14.975550,9.589843,3.045551,-0.241960,0.024590
0.100000,15.938765,-19.793151,15.965286,9.897367,3.075236,0.296852,0.026279
0.100000,16.953588,-19.765592,16.980484,10.151973,2.546062,-5.291749,0.028020
0.100000,17.983730,-19.735805,18.011056,10.305727,1.537545,-10.085168,0.029796
0.100000,19.019170,-19.704015,19.046984,10.359274,0.535467,-10.020776,0.031590
0.100000,20.054674,-19.670359,20.083035,10.360510,0.012360,-5.231068,0.033393
0.100000,21.090242,-19.634828,21.119213,10.361777,0.012669,0.003091,0.035204
0.100000,22.126045,-19.597404,22.155691,10.364781,0.030043,0.173734,0.037026
0.100000,23.161920,-19.558084,23.192312,10.366213,0.014315,-0.157281,0.038856
0.100000,24.197855,-19.516858,24.229067,10.367548,0.013355,-0.009600,0.040696
0.100000,25.233950,-19.473711,25.266059,10.369928,0.023794,0.104394,0.042545
0.100000,26.270175,-19.428634,26.303265,10.372059,0.021311,-0.024827,0.044404
0.100000,27.306456,-19.381620,27.340612,10.373462,0.014031,-0.072805,0.046272
0.100000,28.342806,-19.332657,28.378118,10.375065,0.016036,0.020054,0.048150
0.100000,29.379360,-19.281729,29.415923,10.378046,0.029801,0.137646,0.050037
0.100000,30.415963,-19.228832,30.453874,10.379515,0.014698,-0.151032,0.051934
0.100000,31.452613,-19.173955,31.491976,10.381015,0.014997,0.002995,0.053841
0.100000,32.489390,-19.117084,32.530311,10.383349,0.023343,0.083454,0.055758
0.100000,33.526290,-19.058207,33.568881,10.385706,0.023568,0.002250,0.057685
0.100000,34.563231,-18.997318,34.607608,10.387271,0.015651,-0.079167,0.059622
0.100000,35.600211,-18.934407,35.646495,10.388866,0.015946,0.002952,0.061568
0.100000,36.637343,-18.869454,36.685659,10.391637,0.027714,0.117684,0.063525
0.100000,37.674547,-18.802453,37.725025,10.393661,0.020236,-0.074785,0.065492
0.100000,38.711783,-18.733396,38.764557,10.395319,0.016586,-0.036502,0.067469
0.100000,39.749048,-18.662272,39.804257,10.397007,0.016876,0.002905,0.069457
0.100000,40.786460,-18.589060,40.844250,10.399925,0.029182,0.123060,0.071455
0.100000,41.823921,-18.513756,41.884440,10.401903,0.019775,-0.094074,0.073463
0.100000,42.861403,-18.436350,42.924805,10.403653,0.017501,-0.022735,0.075482
0.100000,43.898903,-18.356831,43.965349,10.405432,0.017787,0.002854,0.077511
0.100000,44.936516,-18.275179,45.006169,10.408210,0.027782,0.099952,0.079551
0.100000,45.974181,-18.191387,46.047212,10.410424,0.022148,-0.056344,0.081602
0.100000,47.011855,-18.105447,47.088438,10.412264,0.018396,-0.037511,0.083663
0.100000,48.049535,-18.017346,48.129852,10.414132,0.018676,0.002799,0.085735
0.100000,49.087264,-17.927070,49.171500,10.416487,0.023555,0.048791,0.087818
0.100000,50.125075,-17.834602,50.213422,10.419218,0.027311,0.037560,0.089913
0.100000,51.162881,-17.739937,51.255537,10.421145,0.019270,-0.080415,0.092018
0.100000,52.200679,-17.643064,52.297847,10.423100,0.019544,0.002741,0.094134
0.100000,53.238467,-17.543970,53.340355,10.425081,0.019817,0.002726,0.096262
0.100000,54.276327,-17.442635,54.383150,10.427950,0.028686,0.088697,0.098400
0.100000,55.314199,-17.339051,55.426179,10.430289,0.023386,-0.052998,0.100550
0.100000,56.352049,-17.233210,56.469411,10.432328,0.020389,-0.029979,0.102712
0.100000,57.389872,-17.125098,57.512851,10.434393,0.020655,0.002663,0.104885
0.100000,58.427666,-17.014703,58.556499,10.436485,0.020919,0.002646,0.107069
0.100000,59.465506,-16.902004,59.600440,10.439409,0.029235,0.083160,0.109265
0.100000,60.503333,-16.786994,60.644621,10.441807,0.023982,-0.052539,0.111473
0.100000,61.541117,-16.669663,61.689016,10.443954,0.021469,-0.025128,0.113692
0.100000,62.578853,-16.549998,62.733629,10.446126,0.021727,0.002579,0.115923
0.100000,63.616537,-16.427985,63.778461,10.448324,0.021983,0.002560,0.118166
0.100000,64.654195,-16.303610,64.823547,10.450855,0.025309,0.033260,0.120421
0.100000,65.691857,-16.176853,65.868922,10.453754,0.028990,0.036812,0.122688
0.100000,66.729451,-16.047710,66.914523,10.456005,0.022508,-0.064818,0.124968
0.100000,67.766974,-15.916167,67.960351,10.458281,0.022757,0.002488,0.127259
0.100000,68.804420,-15.782212,69.006409,10.460581,0.023004,0.002468,0.129563
0.100000,69.841784,-15.645830,70.052699,10.462906,0.023248,0.002448,0.131878
0.100000,70.879084,-15.507006,71.099248,10.465491,0.025847,0.025991,0.134207
0.100000,71.916353,-15.365721,72.146095,10.468463,0.029724,0.038762,0.136548
0.100000,72.953522,-15.221968,73.193179,10.470837,0.023743,-0.059807,0.138901
0.100000,73.990586,-15.075736,74.240502,10.473235,0.023980,0.002370,0.141267
0.100000,75.027540,-14.927009,75.288068,10.475657,0.024215,0.002348,0.143645
0.100000,76.064379,-14.775774,76.335878,10.478102,0.024447,0.002326,0.146037
0.100000,77.101096,-14.622018,77.383935,10.480569,0.024678,0.002304,0.148441
0.100000,78.137710,-14.465722,78.432266,10.483307,0.027376,0.026977,0.150858
0.100000,79.174235,-14.306870,79.480892,10.486267,0.029599,0.022238,0.153288
0.100000,80.210618,-14.145453,80.529770,10.488780,0.025134,-0.044655,0.155731
0.100000,81.246853,-13.981459,81.578902,10.491316,0.025356,0.002219,0.158187
0.100000,82.282934,-13.814873,82.628289,10.493873,0.025575,0.002195,0.160656
0.100000,83.318853,-13.645680,83.677934,10.496453,0.025792,0.002171,0.163139
0.100000,84.354605,-13.473867,84.727840,10.499053,0.026007,0.002147,0.165635
0.100000,85.390182,-13.299418,85.778007,10.501675,0.026219,0.002122,0.168144
0.100000,86.425577,-13.122320,86.828439,10.504318,0.026429,0.002096,0.170667
0.100000,87.460832,-12.942550,87.879187,10.507478,0.031603,0.051740,0.173203
0.100000,88.495893,-12.760100,88.930205,10.510181,0.027030,-0.045729,0.175753
0.100000,89.530748,-12.574957,89.981492,10.512864,0.026831,-0.001994,0.178317
0.100000,90.565390,-12.387106,91.033048,10.515568,0.027031,0.002003,0.180895
0.100000,91.599811,-12.196532,92.084877,10.518290,0.027228,0.001976,0.183486
0.100000,92.634002,-12.003221,93.136981,10.521033,0.027423,0.001949,0.186091
0.100000,93.667957,-11.807158,94.189360,10.523794,0.027615,0.001921,0.188710
0.100000,94.701666,-11.608327,95.242018,10.526575,0.027805,0.001893,0.191344
0.100000,95.735121,-11.406714,96.294955,10.529374,0.027991,0.001865,0.193991
0.100000,96.768313,-11.202304,97.348174,10.532191,0.028175,0.001836,0.196653
0.100000,97.801235,-10.995082,98.401677,10.535027,0.028356,0.001807,0.199329
0.100000,98.833878,-10.785032,99.455467,10.537903,0.028766,0.004103,0.202019
0.100000,99.866261,-10.572133,100.509573,10.541060,0.031569,0.028036,0.204723
0.100000,100.898343,-10.356377,101.563966,10.543929,0.028684,-0.028851,0.207442
0.100000,101.930115,-10.137747,102.618647,10.546814,0.028855,0.001703,0.210176
0.100000,102.961568,-9.916230,103.673619,10.549717,0.029022,0.001673,0.212924
0.100000,103.992692,-9.691809,104.728883,10.552635,0.029186,0.001642,0.215687
0.100000,105.023477,-9.464470,105.784440,10.555570,0.029347,0.001611,0.218465
0.100000,106.053913,-9.234196,106.840292,10.558520,0.029505,0.001580,0.221257
0.100000,107.083989,-9.000972,107.896440,10.561486,0.029660,0.001548,0.224065
0.100000,108.113695,-8.764783,108.952887,10.564468,0.029812,0.001516,0.226887
0.100000,109.143020,-8.525613,110.009633,10.567464,0.029960,0.001483,0.229724
0.100000,110.171954,-8.283447,111.066681,10.570474,0.030105,0.001450,0.232577
0.100000,111.200485,-8.038269,112.124031,10.573499,0.030247,0.001417,0.235444
0.100000,112.228603,-7.790064,113.181684,10.576537,0.030385,0.001384,0.238327
0.100000,113.256295,-7.538816,114.239643,10.579589,0.030520,0.001350,0.241225
0.100000,114.283550,-7.284509,115.297909,10.582654,0.030652,0.001315,0.244138
0.100000,115.310357,-7.027127,116.356482,10.585732,0.030780,0.001281,0.247067
0.100000,116.336703,-6.766656,117.415364,10.588823,0.030904,0.001246,0.250011
0.100000,117.362576,-6.503079,118.474557,10.591925,0.031025,0.001211,0.252971
0.100000,118.387964,-6.236380,119.534061,10.595040,0.031143,0.001175,0.255946
0.100000,119.412854,-5.966544,120.593877,10.598165,0.031257,0.001139,0.258937
0.100000,120.437234,-5.693555,121.654007,10.601302,0.031367,0.001103,0.261944
0.100000,121.461089,-5.417398,122.714452,10.604449,0.031474,0.001066,0.264966
0.100000,122.484408,-5.138056,123.775213,10.607607,0.031577,0.001030,0.268004
0.100000,123.507177,-4.855514,124.836290,10.610775,0.031676,0.000992,0.271058
0.100000,124.529381,-4.569757,125.897686,10.613952,0.031771,0.000955,0.274128
0.100000,125.551008,-4.280768,126.959399,10.617138,0.031863,0.000917,0.277213
0.100000,126.572043,-3.988532,128.021433,10.620333,0.031951,0.000879,0.280315
0.100000,127.592473,-3.693033,129.083786,10.623537,0.032035,0.000840,0.283433
0.100000,128.612281,-3.394255,130.146461,10.626748,0.032115,0.000801,0.286567
0.100000,129.631455,-3.092183,131.209458,10.629967,0.032191,0.000762,0.289717
0.100000,130.649978,-2.786802,132.272777,10.633194,0.032264,0.000723,0.292883
0.100000,131.667837,-2.478095,133.336420,10.636427,0.032332,0.000683,0.296065
0.100000,132.685015,-2.166047,134.400387,10.639666,0.032396,0.000643,0.299264
0.100000,133.701497,-1.850643,135.464678,10.642912,0.032457,0.000603,0.302479
0.100000,134.717268,-1.531867,136.529294,10.646163,0.032513,0.000562,0.305710
0.100000,135.732311,-1.209704,137.594236,10.649420,0.032565,0.000522,0.308958
0.100000,136.746616,-0.884136,138.659511,10.652747,0.033277,0.007120,0.312222
0.100000,137.760181,-0.555143,139.725133,10.656224,0.034766,0.014888,0.315502
0.100000,138.772971,-0.222716,140.791084,10.659505,0.032806,-0.019599,0.318799
0.100000,139.784968,0.113160,141.857363,10.662788,0.032838,0.000324,0.322113
0.100000,140.796155,0.452501,142.923970,10.666075,0.032866,0.000281,0.325443
0.100000,141.806515,0.795321,143.990907,10.669364,0.032890,0.000238,0.328790
0.100000,142.816031,1.141635,145.058172,10.672655,0.032910,0.000195,0.332153
0.100000,143.824685,1.491459,146.125767,10.675948,0.032925,0.000152,0.335533
0.100000,144.832458,1.844808,147.193691,10.679241,0.032936,0.000108,0.338929
0.100000,145.839333,2.201695,148.261944,10.682535,0.032942,0.000064,0.342342
0.100000,146.845291,2.562137,149.330527,10.685830,0.032944,0.000020,0.345772
0.100000,147.850313,2.926147,150.399440,10.689124,0.032942,-0.000025,0.349218
0.100000,148.854397,3.293746,151.468698,10.692585,0.034611,0.016690,0.352681
0.100000,149.857531,3.664951,152.538311,10.696122,0.035373,0.007629,0.356161
0.100000,150.859672,4.039769,153.608253,10.699420,0.032977,-0.023961,0.359658
0.100000,151.860802,4.418213,154.678524,10.702715,0.032953,-0.000241,0.363171
0.100000,152.860901,4.800298,155.749125,10.706008,0.032925,-0.000287,0.366701
0.100000,153.859948,5.186038,156.820055,10.709297,0.032891,-0.000333,0.370248
0.100000,154.857924,5.575446,157.891313,10.712582,0.032853,-0.000379,0.373811
0.100000,155.854807,5.968537,158.962899,10.715863,0.032811,-0.000426,0.377391
0.100000,156.850578,6.365323,160.034813,10.719140,0.032763,-0.000473,0.380988
0.100000,157.845260,6.765838,161.107102,10.722893,0.037532,0.047689,0.384601
0.100000,158.838789,7.170075,162.179719,10.726166,0.032726,-0.048067,0.388232
0.100000,159.831141,7.578049,163.252662,10.729429,0.032631,-0.000949,0.391878
0.100000,160.822297,7.989772,164.325930,10.732685,0.032561,-0.000700,0.395542
0.100000,161.812234,8.405257,165.399524,10.735933,0.032486,-0.000748,0.399222
0.100000,162.800929,8.824517,166.473441,10.739174,0.032406,-0.000796,0.402919
0.100000,163.788365,9.247566,167.547685,10.742435,0.032611,0.002042,0.406632
0.100000,164.774561,9.674435,168.622301,10.746163,0.037275,0.046648,0.410361
0.100000,165.759450,10.105116,169.697239,10.749378,0.032153,-0.051224,0.414108
0.100000,166.743007,10.539621,170.772497,10.752583,0.032050,-0.001030,0.417871
0.100000,167.725211,10.977962,171.848075,10.755777,0.031942,-0.001079,0.421650
0.100000,168.706038,11.420151,172.923971,10.758960,0.031829,-0.001128,0.425445
0.100000,169.685464,11.866199,174.000184,10.762131,0.031712,-0.001178,0.429257
0.100000,170.663517,12.316140,175.076768,10.765848,0.037166,0.054545,0.433085
0.100000,171.640123,12.769963,176.153668,10.768999,0.031512,-0.056536,0.436930
0.100000,172.615256,13.227677,177.230881,10.772131,0.031315,-0.001971,0.440790
0.100000,173.588893,13.689295,178.308406,10.775248,0.031174,-0.001417,0.444667
0.100000,174.561010,14.154825,179.386241,10.778351,0.031027,-0.001467,0.448559
0.100000,175.531608,14.624291,180.464415,10.781739,0.033885,0.028581,0.452468
0.100000,176.500661,15.097702,181.542924,10.785091,0.033514,-0.003708,0.456393
0.100000,177.468118,15.575056,182.621739,10.788143,0.030524,-0.029907,0.460333
0.100000,178.433955,16.056360,183.700856,10.791178,0.030353,-0.001708,0.464290
0.100000,179.398146,16.541626,184.780276,10.794196,0.030177,-0.001758,0.468261
0.100000,180.360691,17.030873,185.860024,10.797477,0.032815,0.026383,0.472249
0.100000,181.321565,17.524112,186.940100,10.800765,0.032876,0.000608,0.476252
0.100000,182.280717,18.021338,188.020472,10.803721,0.029565,-0.033106,0.480270
0.100000,183.238118,18.522557,189.101138,10.806658,0.029365,-0.002000,0.484304
0.100000,184.193744,19.027777,190.182096,10.809574,0.029160,-0.002050,0.488353
0.100000,185.147609,19.537027,191.263388,10.812924,0.033500,0.043401,0.492417
0.100000,186.099656,20.050300,192.344981,10.815929,0.030052,-0.034487,0.496496
0.100000,187.049848,20.567595,193.426858,10.818773,0.028441,-0.016107,0.500590
0.100000,187.998158,21.088918,194.509018,10.821595,0.028212,-0.002291,0.504699
0.100000,188.944575,21.614285,195.591476,10.824582,0.029879,0.016668,0.508822
0.100000,189.889090,22.143712,196.674251,10.827750,0.031678,0.017992,0.512960
0.100000,190.831641,22.677185,197.757300,10.830491,0.027404,-0.042736,0.517112
0.100000,191.772201,23.214708,198.840621,10.833206,0.027151,-0.002530,0.521279
0.100000,192.710746,23.756289,199.924215,10.835948,0.027425,0.002735,0.525460
0.100000,193.647291,24.301956,201.008129,10.839133,0.031851,0.044265,0.529654
0.100000,194.581760,24.851686,202.092305,10.841759,0.026257,-0.055946,0.533863
0.100000,195.514128,25.405484,203.176740,10.844357,0.025980,-0.002764,0.538085
0.100000,196.444368,25.963352,204.261435,10.846949,0.025916,-0.000642,0.542321
0.100000,197.372496,26.525322,205.346438,10.850029,0.030800,0.048834,0.546570
0.100000,198.298437,27.091367,206.431691,10.852529,0.025000,-0.057991,0.550833
0.100000,199.222163,27.661489,207.517191,10.854999,0.024701,-0.002993,0.555108
0.100000,200.143653,28.235694,208.602942,10.857512,0.025132,0.004313,0.559396
0.100000,201.062912,28.814005,209.688981,10.860387,0.028748,0.036160,0.563698
0.100000,201.979871,29.396397,210.775256,10.862751,0.023638,-0.051103,0.568011
0.100000,202.894502,29.982870,211.861764,10.865082,0.023317,-0.003215,0.572337
0.100000,203.806792,30.573435,212.948521,10.867568,0.024859,0.015425,0.576675
0.100000,204.716725,31.168099,214.035537,10.870160,0.025921,0.010621,0.581026
0.100000,205.624244,31.766844,215.122775,10.872378,0.022173,-0.037476,0.585388
0.100000,206.529321,32.369667,216.210231,10.874561,0.021831,-0.003429,0.589761
0.100000,207.431956,32.976588,217.297936,10.877050,0.024889,0.030580,0.594146
0.100000,208.332104,33.587592,218.385866,10.879303,0.022535,-0.023533,0.598542
0.100000,209.229724,34.202669,219.474003,10.881364,0.020611,-0.019245,0.602949
0.100000,210.124792,34.821819,220.562347,10.883442,0.020780,0.001692,0.607367
0.100000,211.017309,35.445059,221.650931,10.885838,0.023958,0.031782,0.611796
0.100000,211.907212,36.072361,222.739708,10.887772,0.019334,-0.046245,0.616235
0.100000,212.794472,36.703722,223.828674,10.889667,0.018955,-0.003785,0.620684
0.100000,213.679085,37.339153,224.917854,10.891793,0.021262,0.023066,0.625142
0.100000,214.561012,37.978641,226.007230,10.893763,0.019698,-0.015641,0.629611
0.100000,215.440212,38.622172,227.096783,10.895524,0.017609,-0.020884,0.634089
0.100000,216.316663,39.269745,228.186515,10.897323,0.017995,0.003854,0.638576
0.100000,217.190357,39.921367,229.276447,10.899320,0.019970,0.019751,0.643072
0.100000,218.061238,40.577012,230.366541,10.900942,0.016213,-0.037570,0.647577
0.100000,218.929281,41.236673,231.456793,10.902522,0.015803,-0.004098,0.652090
0.100000,219.794480,41.900360,232.547229,10.904362,0.018400,0.025966,0.656612
0.100000,220.656789,42.568050,233.637820,10.905903,0.015414,-0.029852,0.661141
0.100000,221.516176,43.239731,234.728554,10.907338,0.014347,-0.010670,0.665678
0.100000,222.372626,43.915404,235.819444,10.908900,0.015616,0.012686,0.670223
0.100000,223.226111,44.595059,236.910483,10.910394,0.014937,-0.006789,0.674775
0.100000,224.076591,45.278674,238.001651,10.911678,0.012850,-0.020874,0.679333
0.100000,224.924046,45.966245,239.092950,10.912992,0.013131,0.002814,0.683898
0.100000,225.768460,46.657770,240.184390,10.914398,0.014061,0.009296,0.688470
0.100000,226.609788,47.353222,241.275943,10.915529,0.011314,-0.027468,0.693048
0.100000,227.448006,48.052591,242.367605,10.916619,0.010898,-0.004156,0.697632
0.100000,228.283106,48.755880,243.459395,10.917903,0.012842,0.019438,0.702221
0.100000,229.115041,49.463059,244.551283,10.918878,0.009744,-0.030979,0.706815
0.100000,229.943788,50.174115,245.643263,10.919807,0.009290,-0.004543,0.711415
0.100000,230.769333,50.889046,246.735349,10.920857,0.010507,0.012169,0.716019
0.100000,231.591640,51.607829,247.827520,10.921713,0.008558,-0.019485,0.720627
0.100000,232.410682,52.330446,248.919768,10.922481,0.007684,-0.008745,0.725240
0.100000,233.226443,53.056891,250.012099,10.923309,0.008277,0.005929,0.729857
0.100000,234.038893,53.787142,251.104502,10.924026,0.007173,-0.011039,0.734477
0.100000,234.848005,54.521182,252.196965,10.924632,0.006054,-0.011185,0.739100
0.100000,235.653759,55.258998,253.289490,10.925250,0.006186,0.001321,0.743726
0.100000,236.456131,56.000572,254.382071,10.925810,0.005595,-0.005911,0.748355
0.100000,237.255092,56.745884,255.474696,10.926251,0.004406,-0.011889,0.752987
0.100000,238.050624,57.494918,256.567363,10.926672,0.004217,-0.001896,0.757620
0.100000,238.842703,58.247657,257.660069,10.927058,0.003857,-0.003597,0.762256
0.100000,239.631304,59.004079,258.752803,10.927333,0.002745,-0.011120,0.766892
0.100000,240.416405,59.764167,259.845559,10.927568,0.002356,-0.003893,0.771530
0.100000,241.197987,60.527902,260.938336,10.927766,0.001983,-0.003729,0.776169
0.100000,241.976025,61.295262,262.031123,10.927874,0.001075,-0.009076,0.780809
0.100000,242.750498,62.066227,263.123917,10.927934,0.000598,-0.004772,0.785448
0.100000,243.521386,62.840778,264.216710,10.927933,-0.000009,-0.006074,0.790088
0.100000,244.288668,63.618893,265.309497,10.927873,-0.000598,-0.005885,0.794728
0.100000,245.052324,64.400551,266.402274,10.927765,-0.001075,-0.004772,0.799366
0.100000,245.812332,65.185729,267.495030,10.927559,-0.002068,-0.009927,0.804004
